month adjasted,100<,100-155,155-210,210>,season,Date,Grower,Pepper Kind
7,0.001246883,0.016209476,0.315461347,0.667082294,1,22-03-18,Green zofar,Yellow
7,0.000426257,0.040920716,0.375959079,0.582693947,1,22-03-18,Green Lotan,Red
7,0.001128668,0.083521445,0.465011287,0.4503386,1,22-03-18,Green Lotan,Red
7,0.003355705,0.102348993,0.439317673,0.454977629,1,22-03-18,Erez Gvori,Red
7,0.001481481,0.094814815,0.442962963,0.460740741,1,23-03-18,Erez Gvori,Red
7,0.001365321,0.066120538,0.393602497,0.538911644,1,23-03-18,Green Lotan,Red
7,0.00091954,0.037701149,0.315402299,0.645977011,1,23-03-18,Green zofar,Red
7,0.000205592,0.034745066,0.348273026,0.616776316,1,23-03-18,Green zofar,Yellow
7,0.004985977,0.244624494,0.4325335,0.31785603,1,25-03-18,Green Lotan,Red
7,0.001063264,0.123604466,0.354332802,0.520999468,1,25-03-18,Green Lotan,Red
7,0.003323486,0.166543575,0.446824225,0.383308715,1,25-03-18,Nisim Saban 38,Red
7,0.000447628,0.054610564,0.336168308,0.6087735,1,25-03-18,Green zofar,Yellow
7,0.003107735,0.324585635,0.53038674,0.14191989,1,25-03-18,Erez Gvori,Orange
7,4.77E-05,0.01479643,0.203808887,0.781346952,1,25-03-18,occasional,Red
7,0.001984783,0.149189547,0.416142904,0.432682765,1,25-03-18,Nisim Saban 38,Red
7,0.004744958,0.265717675,0.511269276,0.21826809,1,25-03-18,Erez Gvori,Red
7,0.000550055,0.078107811,0.397689769,0.523652365,1,25-03-18,Green zofar,Yellow
7,0.001751313,0.402802102,0.385288967,0.210157618,1,25-03-18,Nisim Saban 38,Yellow
7,0.006535948,0.377777778,0.505882353,0.109803922,1,26-03-18,Erez Gvori,Orange
7,0.002770083,0.27039089,0.433210219,0.293628809,1,26-03-18,Green Lotan,Red
7,0.000711238,0.097913703,0.374585111,0.526789948,1,26-03-18,Nisim Saban 38,Red
7,0.00621118,0.330745342,0.456521739,0.206521739,1,26-03-18,Erez Gvori,Red
7,0.00270636,0.251691475,0.49120433,0.254397835,1,26-03-18,Erez Gvori,Red
7,0.001182173,0.124601017,0.404539544,0.469677267,1,26-03-18,Green Lotan,Red
7,0.001842752,0.194103194,0.518427518,0.285626536,1,26-03-18,Amikam Saban 102,Red
7,0.000403714,0.054501413,0.33589019,0.609204683,1,26-03-18,occasional,Red
7,0.000551116,0.048773767,0.378341141,0.572333976,1,26-03-18,Green zofar,Yellow
7,0.000904568,0.127091814,0.460877431,0.411126187,1,26-03-18,Green zofar,Yellow
7,0.004276931,0.237904304,0.445068164,0.312750601,1,26-03-18,Green Lotan,Red
7,0.004163605,0.242468773,0.455302474,0.298065148,1,27-03-18,Green Lotan,Red
7,0.001743375,0.176080893,0.440027894,0.382147838,1,27-03-18,Green Lotan,Red
7,0.00303532,0.242549669,0.491997792,0.262417219,1,27-03-18,Erez Gvori,Yellow
7,0.000439174,0.088713219,0.425120773,0.485726834,1,27-03-18,Green zofar,Yellow
7,0.000796178,0.133757962,0.468949045,0.396496815,1,27-03-18,Green Lotan,Red
7,0.000961538,0.164423077,0.468269231,0.366346154,1,27-03-18,Green Lotan,Red
7,0.008178844,0.364776445,0.404580153,0.222464558,1,27-03-18,Green Lotan,Red
7,0.000781047,0.107524082,0.476698776,0.414996095,1,27-03-18,Green zofar,Yellow
7,0.00436205,0.34351145,0.490730643,0.161395856,1,27-03-18,Erez Gvori,Yellow
7,0.001920615,0.170294494,0.52368758,0.304097311,1,27-03-18,Erez Gvori,Yellow
7,0.007097232,0.506032647,0.424414478,0.062455642,1,27-03-18,Green zofar,Orange
7,0.000533049,0.04424307,0.237739872,0.717484009,1,27-03-18,Green Lotan,Red
7,0.016828479,0.472491909,0.355339806,0.155339806,1,27-03-18,Green Lotan,Red
7,0.001577909,0.203550296,0.534122288,0.260749507,1,27-03-18,Amikam Saban 102,Red
7,0.002212389,0.130530973,0.446902655,0.420353982,1,27-03-18,Nisim Saban 38,Red
7,0.010477299,0.449359721,0.440046566,0.100116414,1,28-03-18,Erez Gvori,Yellow
7,0.000283126,0.016421291,0.19394111,0.789354473,1,28-03-18,Green zofar,Yellow
7,0.000483325,0.051715805,0.415176414,0.532624456,1,28-03-18,Green zofar,Yellow
8,0.000495417,0.032449839,0.300470647,0.666584097,1,01-04-18,Erez Gvori,Red
8,0.001896633,0.128496918,0.500237079,0.369369369,1,01-04-18,Green Lotan,Red
8,0.000813008,0.058536585,0.34796748,0.592682927,1,01-04-18,Green Lotan,Red
8,0.004385965,0.21125731,0.605994152,0.178362573,1,01-04-18,Green Lotan,Red
8,0.000394477,0.05877712,0.397633136,0.543195266,1,01-04-18,Green zofar,Yellow
8,0.003766896,0.191668513,0.439840461,0.36472413,1,01-04-18,Nisim Saban 38,Red
8,0.004719207,0.275129778,0.495044832,0.225106182,1,01-04-18,Green zofar,Red
8,0.002207506,0.137306843,0.511699779,0.348785872,1,01-04-18,Erez Gvori,Red
8,0.002695418,0.140161725,0.497304582,0.359838275,1,01-04-18,Erez Gvori,Red
8,0.004349008,0.236477304,0.560750204,0.198423485,1,01-04-18,Green Lotan,Red
8,0.03024911,0.475088968,0.382562278,0.112099644,1,01-04-18,Green zofar,Orange
8,0.002940096,0.122013965,0.437339214,0.437706725,1,02-04-18,Erez Gvori,Red
8,0.000775795,0.073700543,0.430954228,0.494569434,1,02-04-18,Green zofar,Yellow
8,0.006628503,0.188611027,0.431153962,0.373606508,1,02-04-18,Green Lotan,Red
8,0.011278195,0.244360902,0.406954887,0.337406015,1,02-04-18,Green Lotan,Red
8,0.011566772,0.304942166,0.488958991,0.194532072,1,02-04-18,Green Lotan,Red
8,0.026339286,0.357589286,0.370982143,0.245089286,1,02-04-18,Green Lotan,Red
8,0.005371901,0.189256198,0.408264463,0.397107438,1,02-04-18,Green zofar,Red
8,0.001058201,0.082010582,0.36031746,0.556613757,1,02-04-18,occasional,Red
8,0.006233304,0.166963491,0.443455031,0.383348175,1,02-04-18,Nisim Saban 38,Red
8,0.014573991,0.207399103,0.412556054,0.365470852,1,02-04-18,Erez Gvori,Red
8,0.001309758,0.08513425,0.411918795,0.501637197,1,02-04-18,Green zofar,Yellow
8,0.005639098,0.417293233,0.5,0.077067669,1,02-04-18,Erez Gvori,Orange
8,0.00619195,0.12879257,0.446749226,0.418266254,1,03-04-18,Green Lotan,Red
8,0.009117551,0.248453273,0.432758059,0.309671117,1,03-04-18,Green Lotan,Red
8,0.002308707,0.123680739,0.367744063,0.506266491,1,03-04-18,Green zofar,Red
8,0.004163775,0.151977793,0.396252602,0.447605829,1,03-04-18,Green zofar,Red
8,0.005379098,0.22182377,0.448258197,0.324538934,1,03-04-18,Nisim Saban 38,Red
8,0.013831967,0.30942623,0.423668033,0.25307377,1,03-04-18,occasional,Red
8,0.001855288,0.097093383,0.354359926,0.546691404,1,03-04-18,Green zofar,Red
8,0.010015934,0.235829729,0.399271568,0.354882768,1,03-04-18,Green Lotan,Red
8,0.009856631,0.204301075,0.423835125,0.362007168,1,03-04-18,Green Lotan,Red
8,0.039387309,0.474835886,0.356673961,0.129102845,1,03-04-18,Erez Gvori,Red
8,0.015060241,0.325301205,0.457831325,0.201807229,1,03-04-18,Erez Gvori,Red
8,0.001619433,0.097975709,0.391093117,0.509311741,1,03-04-18,Green zofar,Yellow
8,5.77E-05,0.034062698,0.261532244,0.704347324,1,03-04-18,Green zofar,Yellow
8,0.016624041,0.564578005,0.358695652,0.060102302,1,03-04-18,Erez Gvori,Orange
8,0.002624672,0.104986877,0.393700787,0.498687664,1,03-04-18,Green zofar,Yellow
8,0.063852814,0.621212121,0.281385281,0.033549784,1,08-04-18,Erez Gvori,Orange
8,0.018596281,0.453509298,0.455308938,0.072585483,1,08-04-18,Green zofar,Orange
8,0.002639683,0.137263528,0.488341399,0.371755389,1,08-04-18,Green zofar,Yellow
8,0.001452433,0.10530138,0.452432825,0.440813362,1,08-04-18,Green zofar,Yellow
8,0.015873016,0.333333333,0.428571429,0.222222222,1,08-04-18,Nisim Saban 38,Yellow
8,0.002840909,0.142045455,0.471849174,0.383264463,1,08-04-18,Nisim Saban 38,Red
8,0.045841519,0.451866405,0.364767518,0.137524558,1,08-04-18,occasional,Red
8,0.011111111,0.240740741,0.424691358,0.32345679,1,08-04-18,Erez Gvori,Red
8,0.006382979,0.228723404,0.432978723,0.331914894,1,08-04-18,Green zofar,Yellow
8,0.015024724,0.276340814,0.412514264,0.296120198,1,08-04-18,Green Lotan,Red
8,0.001084599,0.148590022,0.480477223,0.369848156,1,08-04-18,Green zofar,Yellow
8,0.001808318,0.110307414,0.473779385,0.414104882,1,08-04-18,Green zofar,Yellow
8,0.001926782,0.15105973,0.430057803,0.416955684,1,09-04-18,Nisim Saban 38,Red
8,0.011323129,0.403019501,0.451876704,0.133780667,1,09-04-18,Green zofar,Orange
8,0.018034826,0.287935323,0.407338308,0.286691542,1,09-04-18,occasional,Red
8,0.017176998,0.308439134,0.388349515,0.286034354,1,09-04-18,Green Lotan,Red
8,0.008791209,0.268864469,0.434432234,0.287912088,1,09-04-18,Green Lotan,Red
8,0.005030181,0.19668008,0.369215292,0.429074447,1,09-04-18,Green Lotan,Red
8,0.00509165,0.201120163,0.450610998,0.343177189,1,10-04-18,Green Lotan,Red
8,0.00192123,0.173230868,0.499519693,0.32532821,1,10-04-18,Amikam Saban 102,Red
8,0.003631961,0.225988701,0.48385795,0.286521388,1,10-04-18,Green zofar,Yellow
8,0.00109569,0.097516435,0.375456538,0.525931337,1,10-04-18,Green zofar,Yellow
8,0.002063274,0.220770289,0.432599725,0.344566713,1,11-04-18,Amikam Saban 102,Red
8,0.001316656,0.215273206,0.475312706,0.308097433,1,11-04-18,Nisim Saban 38,Red
8,0.00078064,0.110330471,0.41946396,0.469424928,1,11-04-18,Green zofar,Yellow
8,0.001092498,0.289512017,0.409322651,0.300072833,1,15-04-18,Nisim Saban 38,Red
8,0.00230521,0.312586445,0.513600738,0.171507607,1,15-04-18,Green zofar,Orange
8,0.002192296,0.223614156,0.528969621,0.245223927,1,15-04-18,Erez Gvori,Yellow
8,0.000643087,0.0585209,0.37170418,0.569131833,1,15-04-18,Green zofar,Yellow
8,0.017191977,0.482808023,0.393982808,0.106017192,1,15-04-18,Erez Gvori,Yellow
8,0.003127443,0.222048475,0.430805317,0.344018765,1,15-04-18,Green Lotan,Red
8,0.002945508,0.187530682,0.523318606,0.286205204,1,15-04-18,Green Lotan,Red
8,0.002523129,0.280067283,0.468460892,0.248948696,1,16-04-18,Nisim Saban 38,Red
8,0.002380952,0.235714286,0.485714286,0.276190476,1,16-04-18,occasional,Red
8,0.012859304,0.388804841,0.457639939,0.140695915,1,16-04-18,Erez Gvori,Red
8,0.002727273,0.191818182,0.460909091,0.344545455,1,16-04-18,Erez Gvori,Red
8,0.026099925,0.521998509,0.386651752,0.065249814,1,16-04-18,Green zofar,Orange
8,0.002989537,0.262331839,0.478325859,0.256352765,1,16-04-18,Green zofar,Yellow
8,0.024475524,0.479020979,0.388111888,0.108391608,1,16-04-18,Erez Gvori,Yellow
8,0.004653869,0.295520652,0.457242583,0.242582897,1,17-04-18,Nisim Saban 38,Red
8,0.001701921,0.187211281,0.475322149,0.335764649,1,17-04-18,Green zofar,Yellow
8,0.023771791,0.587955626,0.340729002,0.047543582,1,17-04-18,Green zofar,Orange
8,0.002105263,0.234385965,0.366315789,0.397192982,1,22-04-18,Green zofar,Red
8,0.002070393,0.211180124,0.399585921,0.387163561,1,22-04-18,Erez Gvori,Red
8,0.002493766,0.28117207,0.412094763,0.304239401,1,22-04-18,Green zofar,Yellow
8,0.001740644,0.246011024,0.422106179,0.330142153,1,22-04-18,Green zofar,Yellow
8,0.010657194,0.463587922,0.357015986,0.168738899,1,22-04-18,Erez Gvori,Yellow
8,0.000621504,0.15848353,0.425108763,0.415786203,1,23-04-18,Green zofar,Red
8,0.00247678,0.299690402,0.419195046,0.278637771,1,23-04-18,Green zofar,Yellow
8,0.001059696,0.175203108,0.431649594,0.392087602,1,23-04-18,Green zofar,Yellow
8,0.001930502,0.266409266,0.409266409,0.322393822,1,24-04-18,Green zofar,Yellow
8,0.000702247,0.069054307,0.332631086,0.59761236,1,24-04-18,Green zofar,Yellow
8,0.000176647,0.319731496,0.482246953,0.197844904,1,24-04-18,occasional,Red
8,0.001131862,0.089983022,0.299377476,0.60950764,1,29-04-18,Green zofar,Yellow
8,0.000744602,0.037974684,0.221891288,0.739389427,1,29-04-18,Green zofar,Yellow
4,0.006095417,0.09940218,0.106083695,0.788418708,2,30-12-18,Green Lotan,Red
4,0.003242925,0.089917453,0.144457547,0.762382075,2,30-12-18,Erez gvori,Red
4,0.011750881,0.150998825,0.531433608,0.305816686,2,30-12-18,Green zofar,Orange
4,0.019891122,0.207495812,0.560301508,0.212311558,2,30-12-18,Green zofar,Yellow
4,0.004843305,0.116809117,0.478062678,0.4002849,2,30-12-18,Green zofar,Green 
4,0.01120752,0.149313087,0.509038322,0.33044107,2,30-12-18,Green zofar,Orange
4,0.001638002,0.013104013,0.253071253,0.732186732,2,30-12-18,Green zofar,Red
4,0.021834061,0.14073612,0.318402994,0.519026825,2,30-12-18,Green Lotan,Red
4,0.014760148,0.096468108,0.274117027,0.614654718,2,30-12-18,Green Lotan,Red
4,0.002966102,0.061652542,0.379025424,0.556355932,2,31-12-18,Erez gvori,Red
4,0.004540295,0.057510405,0.262580401,0.675368899,2,31-12-18,Green Lotan,Red
4,0.014337925,0.10345797,0.272420579,0.609783525,2,31-12-18,Green Lotan,Red
4,0.016517056,0.193177738,0.516337522,0.273967684,2,31-12-18,Green zofar,Orange
4,0.01556495,0.116064566,0.293235972,0.575134512,2,31-12-18,Green Lotan,Red
4,0.019632679,0.270635423,0.552037154,0.157694744,2,31-12-18,Green zofar,Yellow
4,0.005095541,0.11656051,0.48343949,0.394904459,2,31-12-18,Green zofar,Green 
4,0.000319693,0.010869565,0.248081841,0.7407289,2,31-12-18,Green zofar,Red
4,0.011314186,0.186248912,0.564403829,0.238033072,2,31-12-18,Green zofar,Orange
4,0.013297475,0.107126849,0.285372778,0.594202899,2,31-12-18,Green Lotan,Red
5,0.017982018,0.162637363,0.568831169,0.250549451,2,03-01-19,Green zofar,Orange
5,0.019512195,0.104878049,0.246341463,0.629268293,2,03-01-19,Green Lotan,Red
5,0.015240328,0.112543962,0.275498242,0.596717468,2,03-01-19,Green Lotan,Red
5,0.001419878,0.026166329,0.271602434,0.700811359,2,03-01-19,Green Lotan,Red
5,0.000652742,0.015665796,0.293733681,0.689947781,2,03-01-19,Green Lotan,Red
5,0.013061651,0.089690003,0.273423894,0.623824451,2,04-01-19,Green Lotan,Red
5,0.004045605,0.071349761,0.364472232,0.560132402,2,04-01-19,Erez gvori,Red
5,0.00501327,0.031259216,0.370982011,0.592745503,2,04-01-19,Green Lotan,Red
5,0.002281152,0.062446536,0.387510693,0.54776162,2,04-01-19,Erez gvori,Red
5,0.00070028,0.015406162,0.292016807,0.691876751,2,04-01-19,Green Lotan,Red
5,0.006419074,0.11737735,0.583218707,0.292984869,2,04-01-19,Green zofar,Yellow
5,0.003597122,0.125899281,0.577338129,0.293165468,2,04-01-19,Green zofar,Yellow
4,0,0.038880818,0.961119182,0,2,30-12-18,shabi,Red
4,0,0.043418178,0.956581822,0,2,30-12-18,shabi,Yellow
5,0.011608624,0.187633262,0.492537313,0.308220801,2,06-01-19,Green zofar,Green 
5,0.004056795,0.067295072,0.24424293,0.684405202,2,06-01-19,Green Lotan,Red
5,0.001119821,0.011758119,0.167413214,0.819708847,2,06-01-19,Green zofar,Orange
5,0.001877934,0.076995305,0.569953052,0.351173709,2,06-01-19,Green zofar,Green 
5,0.00048216,0.014464802,0.280135005,0.704918033,2,06-01-19,Green zofar,Red
5,0.009724107,0.172546359,0.572591588,0.245137947,2,06-01-19,Green zofar,Yellow
5,0.001421296,0.042994196,0.30415729,0.651427218,2,07-01-19,Erez gvori,Red
5,0.001474926,0.028023599,0.246312684,0.724188791,2,07-01-19,Green Lotan,Red
5,0.001759737,0.057484749,0.346198968,0.594556546,2,07-01-19,Green Lotan,Red
5,0.001446132,0.050253073,0.29175705,0.656543745,2,07-01-19,Erez gvori,Red
5,0,0.022123894,0.274336283,0.703539823,2,07-01-19,Erez gvori,Red
5,0.010091066,0.16687177,0.518336205,0.30470096,2,07-01-19,Green zofar,Yellow
5,0.006085193,0.189655172,0.552738337,0.251521298,2,07-01-19,Green zofar,Green 
5,0.001733102,0.070190641,0.417677643,0.510398614,2,07-01-19,Green zofar,Green 
5,0.000671366,0.023833501,0.228600201,0.746894931,2,07-01-19,Erez gvori,Red
5,0,0.00952381,0.13968254,0.850793651,2,07-01-19,Green zofar,Orange
5,0.00127319,0.053292106,0.32702801,0.618406693,2,07-01-19,Green Lotan,Red
5,0.002668248,0.059294397,0.299733175,0.63830418,2,08-01-19,Green Lotan,Red
5,0.004158004,0.0997921,0.357588358,0.538461538,2,08-01-19,Green Lotan,Red
5,0.012472018,0.174288455,0.518708027,0.2945315,2,08-01-19,Green zofar,Yellow
5,0.016695958,0.228471002,0.564147627,0.190685413,2,08-01-19,Green zofar,Yellow
5,0.000982962,0.033420708,0.229357798,0.736238532,2,08-01-19,Erez gvori,Red
5,0.000891266,0.012477718,0.139037433,0.847593583,2,08-01-19,Green zofar,Orange
5,0.001201346,0.029192696,0.223690533,0.745915425,2,08-01-19,Erez gvori,Red
5,0.00841622,0.13006886,0.54475899,0.31675593,2,09-01-19,Green zofar,Yellow
5,0.009940778,0.13071066,0.341370558,0.517978003,2,09-01-19,Green Lotan,Red
5,0.001221001,0.034432234,0.268620269,0.695726496,2,09-01-19,Erez gvori,Red
5,0.00310559,0.098673066,0.312252964,0.585968379,2,09-01-19,Green Lotan,Red
5,0.000968367,0.032924467,0.190768238,0.775338928,2,09-01-19,Green Lotan,Red
5,0.000571211,0.015422696,0.149276466,0.834729627,2,09-01-19,Erez gvori,Red
5,0.000856164,0.011986301,0.15239726,0.834760274,2,09-01-19,Green zofar,Orange
5,0,0.058975511,0.436081779,0.50494271,2,10-01-19,Green Lotan,Red
5,0.00058651,0.017888563,0.155131965,0.826392962,2,10-01-19,Erez gvori,Orange
5,0.009241379,0.162482759,0.532137931,0.296137931,2,10-01-19,Green zofar,Yellow
5,0.008726003,0.135253054,0.484002327,0.372018615,2,10-01-19,Green zofar,Yellow
5,0.005948447,0.073364177,0.234633179,0.686054197,2,10-01-19,Green Lotan,Red
5,0.008816765,0.080884232,0.252363915,0.657935088,2,11-01-19,Green Lotan,Red
5,0.003811944,0.079796696,0.431257942,0.485133418,2,11-01-19,Erez gvori,Orange
5,0.009883971,0.135797164,0.460678986,0.39363988,2,11-01-19,Green zofar,Yellow
5,0,0.057667173,0.942332827,0,2,06-01-19,shabi,Red
5,0,0,1,0,2,06-01-19,shabi,Yellow
5,0.016916571,0.3029604,0.514801999,0.16532103,2,13-01-19,Green zofar,Red
5,0.000914774,0.033389236,0.34929105,0.61640494,2,13-01-19,Green Lotan,Red
5,0.007692308,0.073557692,0.247115385,0.671634615,2,13-01-19,Green Lotan,Red
5,0.000674082,0.007077856,0.194472531,0.797775531,2,13-01-19,Green zofar,Red
5,0.002375924,0.058342133,0.305438226,0.633843717,2,13-01-19,Erez gvori,Yellow
5,0.006944444,0.122519841,0.347718254,0.52281746,2,13-01-19,Green zofar,Green 
5,0,0.017928287,0.273904382,0.708167331,2,13-01-19,Green zofar,Red
5,0.018125553,0.248452697,0.5,0.233421751,2,13-01-19,Green zofar,Red
5,0.001824818,0.023722628,0.158759124,0.815693431,2,13-01-19,Erez gvori,Red
5,0.001398819,0.046471868,0.388405347,0.563723966,2,13-01-19,Green Lotan,Red
5,0.00142315,0.050759013,0.319259962,0.628557875,2,14-01-19,Erez gvori,Yellow
5,0.000912201,0.02713797,0.16031927,0.811630559,2,14-01-19,Erez gvori,Red
5,0.009948542,0.207890223,0.526586621,0.255574614,2,14-01-19,Green zofar,Red
5,0.00087146,0.031154684,0.342265795,0.625708061,2,14-01-19,Green Lotan,Red
5,0.002884615,0.077884615,0.30625,0.612980769,2,14-01-19,Green Lotan,Red
5,0,0.075958702,0.924041298,0,2,14-01-19,Green zofar,Green 
5,0.002217295,0.067504311,0.282828283,0.647450111,2,14-01-19,Green Lotan,Red
5,0.003125,0.084375,0.306944444,0.605555556,2,15-01-19,Green zofar,Red
5,0.00167294,0.046842325,0.21622752,0.735257215,2,15-01-19,Green Lotan,Red
5,0.001179593,0.023591861,0.285166618,0.690061929,2,15-01-19,Green Lotan,Red
5,0.000733138,0.028592375,0.349706745,0.620967742,2,15-01-19,Green Lotan,Red
5,0.001427756,0.039120503,0.235294118,0.724157624,2,15-01-19,Erez gvori,Red
5,0.006336406,0.147465438,0.50374424,0.342453917,2,15-01-19,Green zofar,Yellow
5,0.001988072,0.041465493,0.229480261,0.727066174,2,15-01-19,Erez gvori,Red
5,0.001732102,0.039645881,0.214588145,0.744033872,2,15-01-19,Green Lotan,Red
5,0.001293243,0.030391206,0.347882315,0.620433236,2,15-01-19,Green Lotan,Red
5,0.001591512,0.035013263,0.228647215,0.734748011,2,15-01-19,Erez gvori,Red
5,0.003897945,0.126506024,0.512402551,0.35719348,2,15-01-19,Green zofar,Yellow
5,0.001508296,0.083710407,0.432126697,0.4826546,2,16-01-19,Green zofar,Orange
5,0.001715756,0.087503574,0.424077781,0.486702888,2,16-01-19,Green zofar,Yellow
5,0.009240083,0.204715628,0.487334714,0.298709575,2,16-01-19,Green zofar,Yellow
5,0.001514463,0.034832652,0.195517189,0.768135696,2,16-01-19,Green Lotan,Red
5,0.001426534,0.033523538,0.165477889,0.79957204,2,16-01-19,Green Lotan,Red
5,0.00219555,0.051814988,0.213114754,0.732874707,2,17-01-19,Green Lotan,Red
5,0.003251445,0.114884393,0.478684971,0.403179191,2,17-01-19,Green zofar,Orange
5,0.002220372,0.058284763,0.29170136,0.647793505,2,17-01-19,Erez gvori,Red
5,0.000910747,0.040983607,0.218579235,0.739526412,2,17-01-19,Green Lotan,Red
5,0.003216727,0.090068355,0.420587053,0.486127865,2,17-01-19,Green zofar,Yellow
5,0.011023622,0.162204724,0.45511811,0.371653543,2,17-01-19,Green zofar,Yellow
5,0.002003005,0.052078117,0.281422133,0.664496745,2,17-01-19,Erez gvori,Red
5,0.003131115,0.060469667,0.229354207,0.70704501,2,17-01-19,Green Lotan,Red
5,0.001745708,0.045097469,0.371835903,0.581320919,2,17-01-19,Green Lotan,Red
5,0,0.02543344,0.97456656,0,2,13-01-19,shabi,Red
5,0,0.006275785,0.993724215,0,2,13-01-19,shabi,Orange
5,0,0.02557279,0.97442721,0,2,13-01-19,shabi,Yellow
5,0.005640612,0.071716358,0.263094279,0.659548751,2,20-01-19,Erez gvori,Red
5,0.014233577,0.144890511,0.444890511,0.395985401,2,20-01-19,Green zofar,Orange
5,0.000453926,0.033136632,0.431684067,0.534725374,2,20-01-19,Green zofar,Green 
5,0.00365408,0.058465286,0.244823386,0.693057247,2,20-01-19,Erez gvori,Red
5,0.001013171,0.020263425,0.278622087,0.700101317,2,20-01-19,Green zofar,Green 
5,0.002103879,0.034714004,0.273504274,0.689677844,2,20-01-19,Green Lotan,Red
5,0.003217733,0.062567036,0.398998927,0.535216303,2,20-01-19,Green Lotan,Red
5,0.032087734,0.229894395,0.45450853,0.283509342,2,20-01-19,Green zofar,Yellow
5,0.010452962,0.1271777,0.414634146,0.447735192,2,20-01-19,Green zofar,Orange
5,0.006297229,0.066498741,0.269017632,0.658186398,2,20-01-19,Erez gvori,Red
5,0.000934143,0.097617936,0.363848669,0.537599253,2,21-01-19,Green zofar,Green 
5,0.004740834,0.080278129,0.297092288,0.617888748,2,21-01-19,Erez gvori,Red
5,0.007672242,0.07043118,0.251035753,0.670860826,2,21-01-19,Green zofar,Red
5,0.031875463,0.212008895,0.436619718,0.319495923,2,21-01-19,Green zofar,Yellow
5,0.009736647,0.066023739,0.394102374,0.53013724,2,21-01-19,Green Lotan,Red
5,0.012286159,0.122239502,0.442457232,0.423017107,2,22-01-19,Green zofar,Orange
5,0.019944341,0.185064935,0.436920223,0.358070501,2,22-01-19,Green zofar,Yellow
5,0.01770695,0.175520142,0.419876051,0.386896857,2,22-01-19,Green zofar,Yellow
5,0.005418139,0.083863369,0.320376914,0.590341578,2,22-01-19,Green Lotan,Red
5,0.005963832,0.093112736,0.324740285,0.576183147,2,23-01-19,Green Lotan,Red
5,0.002290426,0.04580852,0.220568026,0.731333028,2,23-01-19,Green zofar,Red
5,0.002292032,0.049615748,0.359983821,0.5881084,2,23-01-19,Green Lotan,Red
5,0.006937033,0.094450374,0.33244397,0.566168623,2,23-01-19,Green Lotan,Red
5,0.020177563,0.19693301,0.420500404,0.362389023,2,23-01-19,Green zofar,Yellow
5,0.007832898,0.203655352,0.536553525,0.251958225,2,23-01-19,Green zofar,Yellow
5,0.010739103,0.19204043,0.500315856,0.296904611,2,24-01-19,Green zofar,Yellow
5,0.036440353,0.250479478,0.433831991,0.279248178,2,24-01-19,Green zofar,Yellow
5,0.026942356,0.214285714,0.406641604,0.352130326,2,24-01-19,Green zofar,Yellow
5,0.001631321,0.021207178,0.13920609,0.837955411,2,24-01-19,Green zofar,Orange
5,0.002254343,0.050656412,0.374220926,0.57286832,2,24-01-19,Green Lotan,Red
5,0.002318393,0.047140649,0.379829985,0.570710974,2,24-01-19,Green Lotan,Red
5,0,0.041990969,0.958009031,0,2,20-01-19,shabi,Red
5,0.011474951,0.145815841,0.450041982,0.392667226,2,27-01-19,Green zofar,Orange
5,0.00071908,0.0105465,0.208053691,0.780680729,2,27-01-19,Green zofar,Red
5,0.004621606,0.122472559,0.37723859,0.495667244,2,27-01-19,Green zofar,Green 
5,0.012658228,0.157323689,0.427968656,0.402049427,2,27-01-19,frequent,Red
5,0.002164209,0.036521033,0.178141485,0.783173272,2,27-01-19,Erez gvori,Red
5,0.006245121,0.054644809,0.203486859,0.735623211,2,27-01-19,Green zofar,Red
5,0.006107492,0.153094463,0.418973941,0.421824104,2,27-01-19,Green zofar,Green 
5,0.005604334,0.085839716,0.424248085,0.484307865,2,28-01-19,Green Lotan,Red
5,0.002779064,0.059286707,0.349930523,0.588003705,2,28-01-19,Green Lotan,Red
5,0.002350176,0.047591069,0.336075206,0.613983549,2,28-01-19,Green Lotan,Red
5,0.002729258,0.059934498,0.35360262,0.583733624,2,28-01-19,Green Lotan,Red
5,0.003776042,0.047265625,0.188671875,0.760286458,2,28-01-19,Erez gvori,Red
5,0.00270514,0.0249474,0.14397355,0.82837391,2,28-01-19,Green zofar,Orange
5,0.040880503,0.215932914,0.398672257,0.344514326,2,28-01-19,Green zofar,Yellow
5,0.001597444,0.023961661,0.142172524,0.832268371,2,28-01-19,Green zofar,Orange
5,0.003625577,0.054383652,0.232366513,0.709624258,2,28-01-19,Erez gvori,Red
5,0.009581882,0.111933798,0.289198606,0.589285714,2,28-01-19,Green Lotan,Red
5,0.036525974,0.204545455,0.392857143,0.366071429,2,28-01-19,Green zofar,Yellow
5,0.0077951,0.170935412,0.420378619,0.400890869,2,29-01-19,Green zofar,Green 
5,0,0.063342318,0.226190476,0.710467206,2,29-01-19,Green zofar,Red
5,0,0.068240343,0.368669528,0.563090129,2,29-01-19,Green Lotan,Red
5,0,0.138855973,0.26532371,0.595820317,2,29-01-19,Green Lotan,Red
5,0,0.034937888,0.154761905,0.810300207,2,29-01-19,Erez gvori,Red
5,0.011313639,0.168447517,0.565681961,0.254556882,2,29-01-19,Green zofar,Yellow
5,0.015111695,0.242444152,0.533508541,0.208935611,2,29-01-19,Green zofar,Yellow
5,0.010265184,0.131736527,0.431137725,0.426860565,2,29-01-19,Green zofar,Orange
